source	source_name	target	target_name	type	child_order	wife_note	reference	vol	page	side	checked
D206703	權乙衡	E206704	權當	HAS_SON	1		安東權氏成化譜	1	6	b	1
D206713	沈季文	E206715	沈希括	HAS_SON	1		安東權氏成化譜	1	6	b	1
D206713	沈季文	E206716	沈希溫	HAS_SON	2		安東權氏成化譜	1	6	b	1
D206713	沈季文	E206717	沈希發	HAS_SON	3		安東權氏成化譜	1	6	b	1
D206713	沈季文	E206718	張斐	HAS_SIL	4		安東權氏成化譜	1	6	b	1
D206713	沈季文	E206720	沈希挺	HAS_SON	5		安東權氏成化譜	1	6	b	1
D206721	權昂	D206722	權方正	HAS_SON	1		安東權氏成化譜	1	6	b	1
E206704	權當	E206705	金繼孫	HAS_SIL	1		安東權氏成化譜	1	6	b	1
E206704	權當	E206707	權希約	HAS_SON	2		安東權氏成化譜	1	6	b	1
E206704	權當	E206708	權偟	HAS_SIL	3		安東權氏成化譜	1	6	b	1
E206704	權當	E206710	崔係	HAS_SIL	4		安東權氏成化譜	1	6	b	1
E206704	權當	E902903	權居約	HAS_SON	5		安東權氏成化譜	1	6	b	1
E902903	權居約	E900711	權自謙	HAS_SON	1		安東權氏成化譜	1	6	b	1
D206481	權泂	D206723	權珠慶	HAS_SON	1		安東權氏成化譜	1	7	a	1
D206481	權泂	D206732	許少由	HAS_SIL	2		安東權氏成化譜	1	7	a	1
D206481	權泂	D206735	金惟情	HAS_SIL	3		安東權氏成化譜	1	7	a	1
D206482	權演	D206740	權軾	HAS_SON	1		安東權氏成化譜	1	7	a	1
D206482	權演	D206745	權毅	HAS_SON	2		安東權氏成化譜	1	7	a	1
D206482	權演	D206748	權光贊	HAS_SON	3		安東權氏成化譜	1	7	a	1
D206482	權演	D206753	鄭益周	HAS_SIL	4		安東權氏成化譜	1	7	a	1
D206483	姜昌貴	D206759	姜君寶	HAS_SON	1		安東權氏成化譜	1	7	a	1
D206723	權珠慶	D206724	權贇	HAS_SON	1		安東權氏成化譜	1	7	a	1
D206723	權珠慶	D206725	權琠	HAS_SON	2		安東權氏成化譜	1	7	a	1
D206723	權珠慶	D206726	權時	HAS_SON	3		安東權氏成化譜	1	7	a	1
D206723	權珠慶	D206727	權度	HAS_SON	4		安東權氏成化譜	1	7	a	1
D206723	權珠慶	D206728	成老	HAS_SIL	5		安東權氏成化譜	1	7	a	1
D206723	權珠慶	D206730	金天秩	HAS_SIL	6		安東權氏成化譜	1	7	a	1
D206732	許少由	D206734	許昶	HAS_SON	1		安東權氏成化譜	1	7	a	1
D206735	金惟情	D206737	金乙材	HAS_SON	1		安東權氏成化譜	1	7	a	1
D206735	金惟情	D206738	金乙忠	HAS_SON	2		安東權氏成化譜	1	7	a	1
D206740	權軾	D206741	權愷	HAS_SON	1		安東權氏成化譜	1	7	a	1
D206740	權軾	D206742	朴德方	HAS_SIL	2		安東權氏成化譜	1	7	a	1
D206740	權軾	D206744	權錘	HAS_SON	3		安東權氏成化譜	1	7	a	1
D206748	權光贊	D206749	權台鼎	HAS_SON	1		安東權氏成化譜	1	7	a	1
D206748	權光贊	D206750	權台府	HAS_SON	2		安東權氏成化譜	1	7	a	1
D206748	權光贊	D206751	李簷	HAS_SIL	3		安東權氏成化譜	1	7	a	1
D206753	鄭益周	D206755	曺興	HAS_SIL	1		安東權氏成化譜	1	7	a	1
D206753	鄭益周	D206757	徐孝順	HAS_SIL	2		安東權氏成化譜	1	7	a	1
D206759	姜君寶	D206761	姜筮	HAS_SON	1		安東權氏成化譜	1	7	a	1
D206485	權確	D206765	李英雨	HAS_SIL	1		安東權氏成化譜	1	7	b	1
D206486	李五椿	D206769	李孟明	HAS_SON	1		安東權氏成化譜	1	7	b	1
D206486	李五椿	D206770	李仲明	HAS_SON	2		安東權氏成化譜	1	7	b	1
D206488	權珥	D206771	權準徑	HAS_SON	1		安東權氏成化譜	1	7	b	1
D206488	權珥	D206774	權復徑	HAS_SON	2		安東權氏成化譜	1	7	b	1
D206489	權居南	E206779	權思遠	HAS_SON	1		安東權氏成化譜	1	7	b	1
D206489	權居南	E206782	權思直	HAS_SON	2		安東權氏成化譜	1	7	b	1
D206492	權德秀	D206786	權圖南	HAS_SON	1		安東權氏成化譜	1	7	b	1
D206497	孫洪祐	D206789	孫大元	HAS_SON	1		安東權氏成化譜	1	7	b	1
D206759	姜君寶	E103999	姜策	HAS_SON	2		安東權氏成化譜	1	7	b	1
D206759	姜君寶	D206763	姜[竹+耆]	HAS_SON	3		安東權氏成化譜	1	7	b	1
D206765	李英雨	D206767	曺子暹	HAS_SIL	1		安東權氏成化譜	1	7	b	1
D206774	權復徑	D206775	姜敬和	HAS_SIL	1		安東權氏成化譜	1	7	b	1
D206774	權復徑	D206777	姜和寶	HAS_SIL	2		安東權氏成化譜	1	7	b	1
D206786	權圖南	D206787	鄭厚	HAS_SIL	1		安東權氏成化譜	1	7	b	1
D206789	孫大元	D206790	#N/A	HAS_SON	1		安東權氏成化譜	1	7	b	1
D206789	孫大元	D206791	孫成物	HAS_SON	2		安東權氏成化譜	1	7	b	1
E206779	權思遠	E206780	權重	HAS_SON	1		安東權氏成化譜	1	7	b	1
E206779	權思遠	E206781	權助	HAS_SON	2		安東權氏成化譜	1	7	b	1
E206782	權思直	E206783	權勘	HAS_SON	1		安東權氏成化譜	1	7	b	1
D206493	權用一	E400120	權希正	HAS_SON	1		安東權氏成化譜	1	8	a	1
D206510	金資	D206792	金義	HAS_SON	1		安東權氏成化譜	1	8	a	1
D206519	權精	D206803	權成泰	HAS_SON	2		安東權氏成化譜	1	8	a	1
D206520	權奕	D206493	權用一	HAS_SON	1		安東權氏成化譜	1	8	a	1
D206792	金義	D206793	金得雨	HAS_SON	1		安東權氏成化譜	1	8	a	1
D206797	金碁	D206800	金台瑠	HAS_SON	1		安東權氏成化譜	1	8	a	1
D206800	金台瑠	D206801	金鼎	HAS_SON	1		安東權氏成化譜	1	8	a	1
D206803	權成泰	D206805	權公信	HAS_SON	1		安東權氏成化譜	1	8	a	1
D206803	權成泰	D206811	權忍眉	HAS_SON	2		安東權氏成化譜	1	8	a	1
D206803	權成泰	D206812	權行脩	HAS_SON	3		安東權氏成化譜	1	8	a	1
D206803	權成泰	D206813	權呂溫	HAS_SIL	4		安東權氏成化譜	1	8	a	1
D206805	權公信	D206806	權仁侃	HAS_SON	1		安東權氏成化譜	1	8	a	1
D206805	權公信	D206807	權仁景	HAS_SON	2		安東權氏成化譜	1	8	a	1
D206805	權公信	D206808	權仁軫	HAS_SON	3		安東權氏成化譜	1	8	a	1
D206805	權公信	D206809	金之有	HAS_SIL	4		安東權氏成化譜	1	8	a	1
D206813	權呂溫	D206815	權允景	HAS_SON	1		安東權氏成化譜	1	8	a	1
D206813	權呂溫	D206816	權萬景	HAS_SON	2		安東權氏成化譜	1	8	a	1
D206813	權呂溫	D206817	權希逢	HAS_SIL	3		安東權氏成化譜	1	8	a	1
D206813	權呂溫	D206819	權玄景	HAS_SON	4		安東權氏成化譜	1	8	a	1
D206813	權呂溫	D206820	權伯宗	HAS_SIL	5		安東權氏成化譜	1	8	a	1
D206813	權呂溫	D206822	權文景	HAS_SON	6		安東權氏成化譜	1	8	a	1
D206519	權精	D206823	安守堅	HAS_SIL	3		安東權氏成化譜	1	8	b	1
D206519	權精	D206825	權善	HAS_SIL	4		安東權氏成化譜	1	8	b	1
D206526	金譿	D206829	金君正	HAS_SIL	1		安東權氏成化譜	1	8	b	1
D206526	金譿	D206827	金良正	HAS_SON	2		安東權氏成化譜	1	8	b	1
D206538	權允諧	D206832	權錘	HAS_SON	1		安東權氏成化譜	1	8	b	1
D206825	權善	D206838	金重平	HAS_SIL	1		安東權氏成化譜	1	8	b	1
D206825	權善	D206840	潘之永	HAS_SIL	2		安東權氏成化譜	1	8	b	1
D206825	權善	D206842	金貞秀	HAS_SIL	3		安東權氏成化譜	1	8	b	1
D206829	金君正	D206828	權孝生	HAS_SIL	1		安東權氏成化譜	1	8	b	1
D206832	權錘	E206833	權放	HAS_SON	1		安東權氏成化譜	1	8	b	1
D402198	權鏞	D402199	權定柱	HAS_SON	1		安東權氏成化譜	1	9	a	1
D402199	權定柱	E200064	權希達	HAS_SON	1		安東權氏成化譜	1	9	a	1
D402199	權定柱	D103168	王環	HAS_SIL	1	後夫, 後室	安東權氏成化譜	1	9	a	1
D402199	權定柱	E103154	權希遂	HAS_SON	2		安東權氏成化譜	1	9	a	1
D402199	權定柱	E103164	權希進	HAS_SON	3		安東權氏成化譜	1	9	a	1
D402199	權定柱	D200036	崔雲海	HAS_SIL	4	後室, 前夫	安東權氏成化譜	1	9	a	1
D402199	權定柱	E802484	盧尙禮	HAS_SIL	5		安東權氏成化譜	1	9	a	1
E103140	權軸	E103141	權淳	HAS_SON	1		安東權氏成化譜	1	9	a	1
E103140	權軸	E103142	權演	HAS_SON	2		安東權氏成化譜	1	9	a	1
E103140	權軸	E103151	曺貴成	HAS_SIL	3		安東權氏成化譜	1	9	a	1
E103154	權希遂	E103155	權曉	HAS_SON	1		安東權氏成化譜	1	9	a	1
E103154	權希遂	E103157	張招	HAS_SIL	2		安東權氏成化譜	1	9	a	1
E103154	權希遂	E103158	權旭	HAS_SON	3		安東權氏成化譜	1	9	a	1
E103154	權希遂	E103161	權暲	HAS_SON	4		安東權氏成化譜	1	9	a	1
E103154	權希遂	E103162	權暉	HAS_SON	5		安東權氏成化譜	1	9	a	1
E103170	金稷孫	E802100	金調元	HAS_SON	1		安東權氏成化譜	1	9	a	1
E103170	金稷孫	E802125	金調陽	HAS_SON	2		安東權氏成化譜	1	9	a	1
E200063	權軔	E103136	金瑞衡	HAS_SIL	1		安東權氏成化譜	1	9	a	1
E200063	權軔	E103134	權繼忠	HAS_SON	1		安東權氏成化譜	1	9	a	1
E200063	權軔	E103137	權繼孝	HAS_SON	3		安東權氏成化譜	1	9	a	1
E200063	權軔	E201509	權繼智	HAS_SON	4		安東權氏成化譜	1	9	a	1
E200064	權希達	E200063	權軔	HAS_SON	1		安東權氏成化譜	1	9	a	1
E200064	權希達	E103140	權軸	HAS_SON	2		安東權氏成化譜	1	9	a	1
E802281	金慶孫	E802210	李敏亨	HAS_SIL	2		安東權氏成化譜	1	9	a	1
E802281	金慶孫	E802241	朴機	HAS_SIL	3		安東權氏成化譜	1	9	a	1
E802281	金慶孫	E100770	柳三陽	HAS_SIL	4		安東權氏成化譜	1	9	a	1
E802367	金復恒	E103170	金稷孫	HAS_SON	1		安東權氏成化譜	1	9	a	1
E802367	金復恒	E103171	金商孫	HAS_SON	2		安東權氏成化譜	1	9	a	1
E802397	朴仲畏	E802395	鄭常	HAS_SIL	7		安東權氏成化譜	1	9	a	1
E802484	盧尙禮	E802367	金復恒	HAS_SIL	1		安東權氏成化譜	1	9	a	1
E802484	盧尙禮	E802420	盧處均	HAS_SON	2		安東權氏成化譜	1	9	a	1
E103170	金稷孫	E802130	金調權	HAS_SON	3		安東權氏成化譜	1	9	b	1
E103171	金商孫	E103172	金恩榮	HAS_SON	1		安東權氏成化譜	1	9	b	1
E103171	金商孫	E802135	金季訥	HAS_SIL	2		安東權氏成化譜	1	9	b	1
E103171	金商孫	E103175	金孟琦	HAS_SIL	3		安東權氏成化譜	1	9	b	1
E802348	金安孫	E103180	辛瑞聃	HAS_SIL	1		安東權氏成化譜	1	9	b	1
E802367	金復恒	E802281	金慶孫	HAS_SON	3		安東權氏成化譜	1	9	b	1
E802367	金復恒	E802348	金安孫	HAS_SON	4		安東權氏成化譜	1	9	b	1
E802367	金復恒	E802397	朴仲畏	HAS_SIL	5		安東權氏成化譜	1	9	b	1
E802367	金復恒	E802487	元孝恭	HAS_SIL	6		安東權氏成化譜	1	9	b	1
E802397	朴仲畏	E802419	朴菖	HAS_SON	6		安東權氏成化譜	1	9	b	1
E802420	盧處均	E203277	崔承祖	HAS_SIL	1		安東權氏成化譜	1	9	b	1
E802420	盧處均	EC00249	姜敏	HAS_SIL	2		安東權氏成化譜	1	9	b	1
E802420	盧處均	E902086	李節	HAS_SIL	4		安東權氏成化譜	1	9	b	1
E802420	盧處均	E900052	閔亨孫	HAS_SIL	6		安東權氏成化譜	1	9	b	1
E802526	辛若	E302996	慶由恭	HAS_SIL	2		安東權氏成化譜	1	9	b	1
E103203	盧處中	E103204	盧漢石	HAS_SON	1		安東權氏成化譜	1	10	a	1
E103203	盧處中	E202607	洪矜	HAS_SIL	2		安東權氏成化譜	1	10	a	1
E103203	盧處中	E102094	李儀	HAS_SIL	3		安東權氏成化譜	1	10	a	1
E103209	文由質	E103211	申子橋	HAS_SIL	1		安東權氏成化譜	1	10	a	1
E103209	文由質	E103213	洪逸童	HAS_SIL	2		安東權氏成化譜	1	10	a	1
E300367	盧德基	E802582	盧熙善	HAS_SON	1		安東權氏成化譜	1	10	a	1
E300367	盧德基	E802630	金慶門	HAS_SIL	2		安東權氏成化譜	1	10	a	1
E300367	盧德基	E802652	盧熙淑	HAS_SON	3		安東權氏成化譜	1	10	a	1
E300367	盧德基	E802700	許壽	HAS_SIL	4		安東權氏成化譜	1	10	a	1
E402204	尹邦昌	E103209	文由質	HAS_SIL	2		安東權氏成化譜	1	10	a	1
E802484	盧尙禮	E802523	盧處和	HAS_SON	3		安東權氏成化譜	1	10	a	1
E802484	盧尙禮	E802755	金處晦	HAS_SIL	4		安東權氏成化譜	1	10	a	1
E802484	盧尙禮	E802804	李宗謹	HAS_SIL	5		安東權氏成化譜	1	10	a	1
E802484	盧尙禮	E103203	盧處中	HAS_SON	6		安東權氏成化譜	1	10	a	1
E802523	盧處和	E802533	金漢生	HAS_SIL	1		安東權氏成化譜	1	10	a	1
E802523	盧處和	E300367	盧德基	HAS_SON	2		安東權氏成化譜	1	10	a	1
E802755	金處晦	E802757	金巖	HAS_SON	1		安東權氏成化譜	1	10	a	1
E802757	金巖	E802758	金忠長	HAS_SON	4		安東權氏成化譜	1	10	a	1
E802757	金巖	E802794	金壽長	HAS_SON	5		安東權氏成化譜	1	10	a	1
E802804	李宗謹	E103190	李性孫	HAS_SON	1		安東權氏成化譜	1	10	a	1
E802804	李宗謹	E802803	李命孫	HAS_SON	2		安東權氏成化譜	1	10	a	1
E802804	李宗謹	E802823	李徐孫	HAS_SON	3		安東權氏成化譜	1	10	a	1
E802804	李宗謹	E103193	李德孫	HAS_SON	4		安東權氏成化譜	1	10	a	1
E802804	李宗謹	E103194	李陽孫	HAS_SON	5		安東權氏成化譜	1	10	a	1
E802804	李宗謹	E103197	李振孫	HAS_SON	6		安東權氏成化譜	1	10	a	1
E802804	李宗謹	E103200	李泰孫	HAS_SON	7		安東權氏成化譜	1	10	a	1
E802804	李宗謹	E103202	孫繼儉	HAS_SIL	8		安東權氏成化譜	1	10	a	1
D402198	權鏞	E402204	尹邦昌	HAS_SIL	2		安東權氏成化譜	1	10	b	1
D402198	權鏞	E402206	李雄	HAS_SIL	3		安東權氏成化譜	1	10	b	1
E103213	洪逸童	E302102	權侹	HAS_SIL	3	後室	安東權氏成化譜	1	10	b	1
E103213	洪逸童	E802553	金若鈞	HAS_SIL	4		安東權氏成化譜	1	10	b	1
E103217	曺尙	E103218	曺好直	HAS_SON	1		安東權氏成化譜	1	10	b	1
E103218	曺好直	E103219	曺吳善	HAS_SON	1		安東權氏成化譜	1	10	b	1
E103218	曺好直	E103222	曺好正	HAS_SON	2		安東權氏成化譜	1	10	b	1
E103218	曺好直	E103221	金孟誠	HAS_SIL	2		安東權氏成化譜	1	10	b	1
E103222	曺好正	E103223	曺漢忠	HAS_SON	1		安東權氏成化譜	1	10	b	1
E103226	金尙直	E301099	金愼知	HAS_SON	1		安東權氏成化譜	1	10	b	1
E103226	金尙直	E103227	金貴知	HAS_SON	2		安東權氏成化譜	1	10	b	1
E103226	金尙直	E103234	朴文規	HAS_SIL	3		安東權氏成化譜	1	10	b	1
E103226	金尙直	E203350	金貴達	HAS_SON	4		安東權氏成化譜	1	10	b	1
E103227	金貴知	EA01629	李永敷	HAS_SIL	1		安東權氏成化譜	1	10	b	1
E103227	金貴知	E103230	權叔禧	HAS_SIL	2		安東權氏成化譜	1	10	b	1
E103227	金貴知	E902102	李箴	HAS_SIL	3		安東權氏成化譜	1	10	b	1
E103227	金貴知	E501470	崔伋	HAS_SIL	4		安東權氏成化譜	1	10	b	1
E103227	金貴知	E103232	徐迭	HAS_SIL	5		安東權氏成化譜	1	10	b	1
E203350	金貴達	E101110	金世豪	HAS_SON	1		安東權氏成化譜	1	10	b	1
E203350	金貴達	E103235	金世輔	HAS_SON	2		安東權氏成化譜	1	10	b	1
E203350	金貴達	E103236	金世昌	HAS_SON	3		安東權氏成化譜	1	10	b	1
E301098	金克忠	E802887	金仁剛	HAS_SON	1		安東權氏成化譜	1	10	b	1
E301098	金克忠	E802914	金義剛	HAS_SON	2		安東權氏成化譜	1	10	b	1
E301098	金克忠	E802923	金禮剛	HAS_SON	3		安東權氏成化譜	1	10	b	1
E301099	金愼知	E901927	金克孝	HAS_SON	1		安東權氏成化譜	1	10	b	1
E301099	金愼知	E301098	金克忠	HAS_SON	2		安東權氏成化譜	1	10	b	1
E402204	尹邦昌	E103207	洪因	HAS_SIL	1		安東權氏成化譜	1	10	b	1
E402204	尹邦昌	E103217	曺尙	HAS_SIL	3		安東權氏成化譜	1	10	b	1
E402206	李雄	E103226	金尙直	HAS_SIL	1		安東權氏成化譜	1	10	b	1
E901927	金克孝	E802952	金順成	HAS_SON	1		安東權氏成化譜	1	10	b	1
E901927	金克孝	E802979	金順山	HAS_SON	2		安東權氏成化譜	1	10	b	1
E901927	金克孝	E802992	金三山	HAS_SON	3		安東權氏成化譜	1	10	b	1
E103242	李止忠	E103243	李英孫	HAS_SON	3		安東權氏成化譜	1	11	a	1
E103263	李樺	E103265	權石童	HAS_SIL	1		安東權氏成化譜	1	11	a	1
E103263	李樺	E103272	李希童	HAS_SON	2		安東權氏成化譜	1	11	a	1
E103263	李樺	E900934	李愛童	HAS_SON	3		安東權氏成化譜	1	11	a	1
E103263	李樺	E103275	李憐童	HAS_SON	4		安東權氏成化譜	1	11	a	1
E103265	權石童	E901076	鄭陽明	HAS_SIL	1		安東權氏成化譜	1	11	a	1
E103265	權石童	E503767	權哲仝	HAS_SIL	2		安東權氏成化譜	1	11	a	1
E103316	權恢	E103317	權有順	HAS_SON	1		安東權氏成化譜	1	11	a	1
E103316	權恢	E103343	朴季老	HAS_SIL	2		安東權氏成化譜	1	11	a	1
E103316	權恢	EA02822	權以順	HAS_SON	3		安東權氏成化譜	1	11	a	1
E103316	權恢	E103347	朴紹宗	HAS_SIL	4		安東權氏成化譜	1	11	a	1
E103316	權恢	E103352	安億壽	HAS_SIL	5		安東權氏成化譜	1	11	a	1
E103316	權恢	E103363	鄭師周	HAS_SIL	6		安東權氏成化譜	1	11	a	1
E103316	權恢	EA00794	曺珣	HAS_SIL	7		安東權氏成化譜	1	11	a	1
E103317	權有順	E802344	權琳	HAS_SON	1		安東權氏成化譜	1	11	a	1
E400898	李楷	E103242	李止忠	HAS_SON	1		安東權氏成化譜	1	11	a	1
E400898	李楷	E103252	李止孝	HAS_SON	2		安東權氏成化譜	1	11	a	1
E400898	李楷	E103253	李止任	HAS_SON	3		安東權氏成化譜	1	11	a	1
E400898	李楷	E103254	李止信	HAS_SON	4		安東權氏成化譜	1	11	a	1
E401232	閔休	E400809	金確	HAS_SIL	2	後室	安東權氏成化譜	1	11	a	1
E401232	閔休	E103291	閔涵	HAS_SON	3		安東權氏成化譜	1	11	a	1
E401232	閔休	E401230	柳貞	HAS_SIL	7		安東權氏成化譜	1	11	a	1
E402206	李雄	E400898	李楷	HAS_SON	2		安東權氏成化譜	1	11	a	1
E402206	李雄	E103263	李樺	HAS_SON	3		安東權氏成化譜	1	11	a	1
E402206	李雄	EC00206	李橿	HAS_SON	4		安東權氏成化譜	1	11	a	1
E402206	李雄	E900423	李挻	HAS_SON	5		安東權氏成化譜	1	11	a	1
E402206	李雄	E401232	閔休	HAS_SIL	6		安東權氏成化譜	1	11	a	1
E402206	李雄	E103316	權恢	HAS_SIL	7		安東權氏成化譜	1	11	a	1
E402206	李雄	E900653	李栩	HAS_SON	8		安東權氏成化譜	1	11	a	1
E402206	李雄	E901133	李材	HAS_SON	8		安東權氏成化譜	1	11	a	1
E900063	李八仝	E900061	卞鐔	HAS_SIL	1	后室	安東權氏成化譜	1	11	a	1
E900423	李挻	E103284	李承宗	HAS_SON	2		安東權氏成化譜	1	11	a	1
E103347	朴紹宗	E900605	朴緇	HAS_SIL	1	前室	安東權氏成化譜	1	11	b	1
E103347	朴紹宗	E802470	朴訥	HAS_SON	2		安東權氏成化譜	1	11	b	1
E103352	安億壽	E206846	安賢孫	HAS_SON	1		安東權氏成化譜	1	11	b	1
E103352	安億壽	E103357	韓敍倫	HAS_SIL	2		安東權氏成化譜	1	11	b	1
E103363	鄭師周	EC02653	鄭唐	HAS_SON	1		安東權氏成化譜	1	11	b	1
E103363	鄭師周	E103365	南八元	HAS_SIL	2		安東權氏成化譜	1	11	b	1
E103363	鄭師周	E103368	鄭殷	HAS_SON	3		安東權氏成化譜	1	11	b	1
E900653	李栩	E900935	柳甲孫	HAS_SIL	1		安東權氏成化譜	1	11	b	1
E900653	李栩	E103417	李孟壽	HAS_SON	2		安東權氏成化譜	1	11	b	1
E900653	李栩	E103420	李仲壽	HAS_SON	3		安東權氏成化譜	1	11	b	1
E901133	李材	E103379	李守仁	HAS_SON	1		安東權氏成化譜	1	11	b	1
E901133	李材	E103381	申碩孫	HAS_SIL	2		安東權氏成化譜	1	11	b	1
E901133	李材	E900926	李守義	HAS_SON	3		安東權氏成化譜	1	11	b	1
E901133	李材	E103416	李守敬	HAS_SON	4		安東權氏成化譜	1	11	b	1
EA02822	權以順	E103345	蔡壽	HAS_SIL	1		安東權氏成化譜	1	11	b	1
D401422	柳惠孫	E401440	柳琰	HAS_SON	1		安東權氏成化譜	1	12	a	1
D401422	柳惠孫	E401451	金龜聯	HAS_SIL	2		安東權氏成化譜	1	12	a	1
D401422	柳惠孫	E401454	李種德	HAS_SIL	3		安東權氏成化譜	1	12	a	1
D402198	權鏞	E402208	李愼	HAS_SIL	4		安東權氏成化譜	1	12	a	1
D402211	普達實理	D402212	拾得驢	HAS_SON	1		安東權氏成化譜	1	12	a	1
E300095	閔惲	E900012	閔永堅	HAS_SON	2		安東權氏成化譜	1	12	a	1
E401440	柳琰	E401441	柳苯	HAS_SON	1		安東權氏成化譜	1	12	a	1
E401441	柳苯	E401442	柳繼源	HAS_SON	1		安東權氏成化譜	1	12	a	1
E401441	柳苯	E900012	閔永堅	HAS_SIL	2		安東權氏成化譜	1	12	a	1
E401441	柳苯	E206849	尹師真	HAS_SIL	3		安東權氏成化譜	1	12	a	1
E401441	柳苯	E401446	柳繼洽	HAS_SON	4		安東權氏成化譜	1	12	a	1
E401441	柳苯	E401447	柳繼淙	HAS_SON	5		安東權氏成化譜	1	12	a	1
E401442	柳繼源	cd0a3bfa-7c13-4464-8fab-2456542b7d5e	柳長孫	HAS_SON	1		安東權氏成化譜	1	12	a	1
D401422	柳惠孫	E401478	柳瓚	HAS_SON	4		安東權氏成化譜	1	12	b	1
E401478	柳瓚	E401480	金孝芬	HAS_SIL	1		安東權氏成化譜	1	12	b	1
E401478	柳瓚	E401485	鄭孝安	HAS_SIL	2		安東權氏成化譜	1	12	b	1
E401478	柳瓚	E401496	柳文植	HAS_SON	3		安東權氏成化譜	1	12	b	1
E401480	金孝芬	E401481	金淵	HAS_SON	1		安東權氏成化譜	1	12	b	1
E401481	金淵	cd0a3bfa-7c13-4464-8fab-2456542b7d5e	柳長孫	HAS_SIL	1		安東權氏成化譜	1	12	b	1
E401481	金淵	EA02236	金永堅	HAS_SON	2		安東權氏成化譜	1	12	b	1
E401481	金淵	EA02239	金永瑞	HAS_SON	3		安東權氏成化譜	1	12	b	1
E401481	金淵	EA02260	金永貞	HAS_SON	4		安東權氏成化譜	1	12	b	1
E401481	金淵	E300461	尹繼謙	HAS_SIL	5		安東權氏成化譜	1	12	b	1
E401481	金淵	EA02299	金永純	HAS_SON	6		安東權氏成化譜	1	12	b	1
E401485	鄭孝安	E401487	朴元貞	HAS_SIL	1		安東權氏成化譜	1	12	b	1
E401485	鄭孝安	E401489	鄭之産	HAS_SON	2		安東權氏成化譜	1	12	b	1
E401485	鄭孝安	E401490	鄭云産	HAS_SON	3		安東權氏成化譜	1	12	b	1
E401485	鄭孝安	E401495	鄭惟産	HAS_SON	4		安東權氏成化譜	1	12	b	1
E401490	鄭云産	EA02340	鄭誦男	HAS_SON	1		安東權氏成化譜	1	12	b	1
E401496	柳文植	E401497	柳阡	HAS_SON	1		安東權氏成化譜	1	12	b	1
E401496	柳文植	E401499	金憓	HAS_SIL	2		安東權氏成化譜	1	12	b	1
E401496	柳文植	E401505	孫繼恭	HAS_SIL	3		安東權氏成化譜	1	12	b	1
E401496	柳文植	E401507	柳踶	HAS_SON	4		安東權氏成化譜	1	12	b	1
EA02236	金永堅	EA02238	柳坰	HAS_SIL	1		安東權氏成化譜	1	12	b	1
EA02236	金永堅	EB01086	崔璡	HAS_SIL	2		安東權氏成化譜	1	12	b	1
E401478	柳瓚	E401510	崔有源	HAS_SIL	4		安東權氏成化譜	1	13	a	1
E401478	柳瓚	E401517	全仲權	HAS_SIL	5		安東權氏成化譜	1	13	a	1
E401510	崔有源	E401511	崔溱	HAS_SON	1		安東權氏成化譜	1	13	a	1
E401510	崔有源	E401513	李長孫	HAS_SIL	2		安東權氏成化譜	1	13	a	1
E401510	崔有源	E401515	姜自周	HAS_SIL	3		安東權氏成化譜	1	13	a	1
